"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"14.RHNO1",0,0.89067604515473,0.361,0.071,0,"14","RHNO1"
"14.S100A6",0,1.10077316461556,0.962,0.672,0,"14","S100A6"
"14.MRPS18B",0,0.510589253284365,0.431,0.142,0,"14","MRPS18B"
"14.SND1",0,0.71832828486907,0.406,0.117,0,"14","SND1"
"14.CENPA",0,3.64715551480127,0.299,0.01,0,"14","CENPA"
"14.VBP1",0,0.568541344678701,0.424,0.135,0,"14","VBP1"
"14.PLEKHO2",0,1.45132237709374,0.354,0.065,0,"14","PLEKHO2"
"14.COA6",0,0.683048739898714,0.406,0.118,0,"14","COA6"
"14.CAPNS1",0,0.913921376223198,0.406,0.118,0,"14","CAPNS1"
"14.PTPN12",0,1.64481033268939,0.344,0.056,0,"14","PTPN12"
"14.ACER3",0,1.88453079211659,0.347,0.059,0,"14","ACER3"
"14.AP2A1",0,1.34416716925022,0.365,0.077,0,"14","AP2A1"
"14.GTF2I",0,0.57074903283326,0.438,0.151,0,"14","GTF2I"
"14.MFSD14B",0,2.00195019033615,0.333,0.046,0,"14","MFSD14B"
"14.SMIM19",0,0.548008128249591,0.427,0.14,0,"14","SMIM19"
"14.ACAT1",0,1.50210738104538,0.354,0.067,0,"14","ACAT1"
"14.VPS25",0,1.04395346011199,0.368,0.081,0,"14","VPS25"
"14.IFI35",0,0.521095559830291,0.472,0.185,0,"14","IFI35"
"14.SIGLEC1",0,2.05652211606458,0.344,0.057,0,"14","SIGLEC1"
"14.ZDHHC24",0,0.66348770378615,0.399,0.113,0,"14","ZDHHC24"
"14.PSMA3",0,0.7948757728745,0.514,0.228,0,"14","PSMA3"
"14.SQRDL",0,1.11058495546476,0.378,0.092,0,"14","SQRDL"
"14.USP14",0,0.608976113683459,0.406,0.12,0,"14","USP14"
"14.TMEM259",0,0.677958678520066,0.389,0.103,0,"14","TMEM259"
"14.MRPL15",0,1.53379318130656,0.361,0.075,0,"14","MRPL15"
"14.MMP19",0,1.85536527052676,0.347,0.061,0,"14","MMP19"
"14.TIPRL",0,0.580882091221692,0.427,0.142,0,"14","TIPRL"
"14.SGPL1",0,1.87403454361823,0.34,0.055,0,"14","SGPL1"
"14.EPS8",0,2.89670601878775,0.316,0.031,0,"14","EPS8"
"14.SLC35B1",0,0.659380506595334,0.396,0.111,0,"14","SLC35B1"
"14.CDC123",0,1.14089095833557,0.41,0.125,0,"14","CDC123"
"14.HAUS4",0,1.63637932918579,0.361,0.076,0,"14","HAUS4"
"14.TRNAU1AP",0,0.590969616002229,0.382,0.098,0,"14","TRNAU1AP"
"14.LARP1",0,0.967099094253639,0.375,0.091,0,"14","LARP1"
"14.NDUFA8",0,0.999918333266485,0.399,0.115,0,"14","NDUFA8"
"14.MMP9",0,2.27160611950498,0.337,0.053,0,"14","MMP9"
"14.DNM2",0,1.02904207483321,0.385,0.101,0,"14","DNM2"
"14.SMIM4",0,1.56589849282007,0.347,0.063,0,"14","SMIM4"
"14.DIAPH3",0,4.41021953271212,0.292,0.008,0,"14","DIAPH3"
"14.AURKA",0,2.7390044288522,0.306,0.022,0,"14","AURKA"
"14.OSM",0,2.26494114704568,0.351,0.067,0,"14","OSM"
"14.ANXA4",0,1.04185876557395,0.382,0.099,0,"14","ANXA4"
"14.TIMMDC1",0,0.646489204643913,0.392,0.109,0,"14","TIMMDC1"
"14.PAPSS1",0,1.07721741098722,0.378,0.095,0,"14","PAPSS1"
"14.G0S2",0,1.16691755494761,0.344,0.061,0,"14","G0S2"
"14.CXorf21",0,1.46928709439344,0.361,0.078,0,"14","CXorf21"
"14.NCAPD3",0,1.70931482368646,0.319,0.037,0,"14","NCAPD3"
"14.DICER1",0,0.618873974127384,0.378,0.096,0,"14","DICER1"
"14.AP1M1",0,0.66135013237168,0.392,0.11,0,"14","AP1M1"
"14.CISD1",0,1.07372589438085,0.365,0.083,0,"14","CISD1"
"14.COPS7A",0,1.13311467264559,0.358,0.076,0,"14","COPS7A"
"14.SLC43A2",0,1.4101374147608,0.358,0.076,0,"14","SLC43A2"
"14.ITM2B",0,0.645107819795259,0.938,0.656,0,"14","ITM2B"
"14.FMNL2",0,2.21856087556744,0.333,0.052,0,"14","FMNL2"
"14.RSRC1",0,0.563300146871072,0.399,0.118,0,"14","RSRC1"
"14.ADRBK1",0,0.59650026815868,0.406,0.125,0,"14","ADRBK1"
"14.PQLC1",0,2.25527806004726,0.323,0.042,0,"14","PQLC1"
"14.RUNX1",0,1.0459574857306,0.403,0.122,0,"14","RUNX1"
"14.ITGAV",0,1.30515464736702,0.354,0.073,0,"14","ITGAV"
"14.MRPL47",0,0.641307289129663,0.41,0.129,0,"14","MRPL47"
"14.ATP13A3",0,1.1475273364543,0.358,0.077,0,"14","ATP13A3"
"14.RBBP8",0,1.50344892744257,0.344,0.063,0,"14","RBBP8"
"14.SMIM20",0,1.00267698280074,0.389,0.109,0,"14","SMIM20"
"14.MRPL21",0,0.823016805689865,0.403,0.123,0,"14","MRPL21"
"14.ECHDC1",0,0.553062104597181,0.41,0.13,0,"14","ECHDC1"
"14.CCND1",0,1.9540020918627,0.344,0.064,0,"14","CCND1"
"14.TIMELESS",0,3.21058099418178,0.299,0.019,0,"14","TIMELESS"
"14.SCAMP3",0,0.5370885840844,0.403,0.124,0,"14","SCAMP3"
"14.CSF2RA",0,1.55582662110225,0.34,0.061,0,"14","CSF2RA"
"14.DHRSX",0,1.21851813566285,0.365,0.086,0,"14","DHRSX"
"14.BAD",0,0.714520143993197,0.385,0.106,0,"14","BAD"
"14.CTBP2",0,2.26868434012856,0.316,0.037,0,"14","CTBP2"
"14.MAGOHB",0,1.60624084004022,0.34,0.061,0,"14","MAGOHB"
"14.NUBP2",0,0.692513267239454,0.392,0.113,0,"14","NUBP2"
"14.HMG20B",0,0.791883307684634,0.392,0.113,0,"14","HMG20B"
"14.POP4",0,0.966777430420822,0.372,0.093,0,"14","POP4"
"14.RALB",0,1.13268709898427,0.358,0.079,0,"14","RALB"
"14.MRPL24",0,1.19381199384978,0.375,0.097,0,"14","MRPL24"
"14.FAM162A",0,0.553842701201174,0.458,0.18,0,"14","FAM162A"
"14.SLC15A3",0,1.94986780325382,0.337,0.059,0,"14","SLC15A3"
"14.ZNF106",0,0.516058403520858,0.396,0.118,0,"14","ZNF106"
"14.LZIC",0,0.705117011267652,0.358,0.08,0,"14","LZIC"
"14.SH3BP2",0,1.26615733770626,0.361,0.083,0,"14","SH3BP2"
"14.TM2D2",0,1.10653552834468,0.361,0.083,0,"14","TM2D2"
"14.CENPP",0,3.08196335636505,0.295,0.017,0,"14","CENPP"
"14.ASRGL1",0,3.49964478033432,0.299,0.021,0,"14","ASRGL1"
"14.SOCS3",0,0.581271396986489,0.569,0.291,0,"14","SOCS3"
"14.SAT1",0,0.752087287384811,0.948,0.67,0,"14","SAT1"
"14.GCSH",0,1.92156002273879,0.33,0.053,0,"14","GCSH"
"14.OSBPL1A",0,2.33883061460096,0.319,0.042,0,"14","OSBPL1A"
"14.POC1A",0,4.0996443143206,0.288,0.011,0,"14","POC1A"
"14.WDR34",0,2.44544272945966,0.302,0.025,0,"14","WDR34"
"14.NABP2",0,0.989074570806297,0.354,0.077,0,"14","NABP2"
"14.ANAPC13",0,0.528642965693713,0.392,0.116,0,"14","ANAPC13"
"14.LINC01094",0,2.23098556301145,0.316,0.04,0,"14","LINC01094"
"14.TNPO1",0,0.639237338832821,0.368,0.092,0,"14","TNPO1"
"14.LARS",0,0.681664911709868,0.385,0.109,0,"14","LARS"
"14.RPP25",0,2.7976438821578,0.306,0.03,0,"14","RPP25"
"14.DBNDD2",0,1.67446539218396,0.33,0.054,0,"14","DBNDD2"
"14.TRIP13",0,3.73398180503555,0.285,0.009,0,"14","TRIP13"
"14.BRCA1",0,3.5282162649995,0.292,0.016,0,"14","BRCA1"
"14.CDCA7L",0,2.2611280103703,0.306,0.031,0,"14","CDCA7L"
"14.FAM213A",0,1.93608997822942,0.326,0.051,0,"14","FAM213A"
"14.ADSL",0,0.607869132741554,0.399,0.124,0,"14","ADSL"
"14.PMM1",0,0.848993919996165,0.337,0.062,0,"14","PMM1"
"14.SUCLG1",0,0.671858147387839,0.424,0.15,0,"14","SUCLG1"
"14.MTMR14",0,0.715245205972187,0.389,0.115,0,"14","MTMR14"
"14.PLOD3",0,1.22263915264129,0.337,0.063,0,"14","PLOD3"
"14.CUX1",0,0.62660597458796,0.375,0.101,0,"14","CUX1"
"14.PTGS1",0,2.58666465371818,0.319,0.045,0,"14","PTGS1"
"14.DHRS4",0,0.988572559003462,0.368,0.094,0,"14","DHRS4"
"14.MPDU1",0,1.04196264330394,0.375,0.101,0,"14","MPDU1"
"14.TFG",0,0.582057656064906,0.413,0.139,0,"14","TFG"
"14.GOLIM4",0,1.353197495746,0.337,0.064,0,"14","GOLIM4"
"14.GAS7",0,2.00447958091688,0.316,0.043,0,"14","GAS7"
"14.MPST",0,1.05176908203254,0.368,0.095,0,"14","MPST"
"14.C1orf35",0,0.559778673055712,0.358,0.085,0,"14","C1orf35"
"14.BRI3BP",0,2.71109859431057,0.299,0.026,0,"14","BRI3BP"
"14.FARSA",0,1.06750346367029,0.354,0.081,0,"14","FARSA"
"14.TMIGD3",0,3.06961601514226,0.302,0.03,0,"14","TMIGD3"
"14.KYNU",0,1.41181328971691,0.34,0.068,0,"14","KYNU"
"14.POLR2H",0,0.865157945874825,0.368,0.096,0,"14","POLR2H"
"14.FTSJ2",0,1.98075686843121,0.316,0.044,0,"14","FTSJ2"
"14.TCF12",0,0.753085236318789,0.372,0.1,0,"14","TCF12"
"14.SETD3",0,0.970535192083719,0.347,0.075,0,"14","SETD3"
"14.AC013461.1",0,2.75778535300749,0.302,0.031,0,"14","AC013461.1"
"14.NCEH1",0,2.22976245435171,0.312,0.041,0,"14","NCEH1"
"14.CDCA2",0,3.80607722651973,0.281,0.01,0,"14","CDCA2"
"14.TAF10",0,0.941737460446413,0.368,0.097,0,"14","TAF10"
"14.HSD17B12",0,1.10673363640222,0.361,0.09,0,"14","HSD17B12"
"14.SHMT2",0,0.713909665620687,0.385,0.114,0,"14","SHMT2"
"14.DLGAP5",0,3.65506006558571,0.281,0.01,0,"14","DLGAP5"
"14.RIN3",0,0.815529573524744,0.372,0.101,0,"14","RIN3"
"14.NPTN",0,1.47012434240835,0.33,0.059,0,"14","NPTN"
"14.LSM12",0,0.77705609608402,0.382,0.111,0,"14","LSM12"
"14.ODF3B",0,1.14360450214793,0.372,0.101,0,"14","ODF3B"
"14.NCOR2",0,1.18478449833648,0.347,0.076,0,"14","NCOR2"
"14.CYB561A3",0,0.95295825201505,0.361,0.091,0,"14","CYB561A3"
"14.PACSIN2",0,1.15331513419171,0.337,0.067,0,"14","PACSIN2"
"14.C12orf45",0,1.16067934702463,0.351,0.081,0,"14","C12orf45"
"14.LMNB2",0,2.30775692171307,0.292,0.022,0,"14","LMNB2"
"14.COA5",0,1.03829213326259,0.358,0.089,0,"14","COA5"
"14.CERS6",0,2.05162481010799,0.312,0.043,0,"14","CERS6"
"14.PIN4",0,0.569448620407832,0.389,0.12,0,"14","PIN4"
"14.ACTR1A",0,0.847040464873311,0.385,0.116,0,"14","ACTR1A"
"14.RNF135",0,1.35903554350519,0.337,0.068,0,"14","RNF135"
"14.EFTUD2",0,1.33714765721236,0.323,0.054,0,"14","EFTUD2"
"14.CD300C",0,2.92846131051107,0.306,0.037,0,"14","CD300C"
"14.DESI1",0,0.787525068257173,0.382,0.113,0,"14","DESI1"
"14.TRPM2",0,2.52928708869796,0.302,0.033,0,"14","TRPM2"
"14.PRR11",0,3.53144939283467,0.285,0.016,0,"14","PRR11"
"14.STX12",0,0.67275761678602,0.385,0.117,0,"14","STX12"
"14.CHMP3",0,0.629195117038804,0.358,0.09,0,"14","CHMP3"
"14.MCM2",0,3.56172681261018,0.281,0.013,0,"14","MCM2"
"14.HDAC3",0,0.677109096951557,0.365,0.097,0,"14","HDAC3"
"14.SEC63",0,0.518240188940202,0.389,0.121,0,"14","SEC63"
"14.IPO7",0,0.755029122517874,0.368,0.1,0,"14","IPO7"
"14.FRMD4A",0,2.06548513694208,0.316,0.048,0,"14","FRMD4A"
"14.BAG3",0,1.0204285149174,0.42,0.152,0,"14","BAG3"
"14.ALG5",0,0.66269676049999,0.385,0.117,0,"14","ALG5"
"14.MBD2",0,0.978082474699928,0.368,0.1,0,"14","MBD2"
"14.CLEC11A",0,2.61215277382822,0.302,0.034,0,"14","CLEC11A"
"14.UBE2G2",0,0.58391624017464,0.375,0.107,0,"14","UBE2G2"
"14.KPNA3",0,0.866913313714272,0.351,0.083,0,"14","KPNA3"
"14.HIST1H1E",0,1.57979156456283,0.34,0.073,0,"14","HIST1H1E"
"14.RBM42",0,0.521124661006053,0.392,0.125,0,"14","RBM42"
"14.ACOT13",0,1.05607528137857,0.351,0.084,0,"14","ACOT13"
"14.MSRA",0,1.03754537383035,0.347,0.08,0,"14","MSRA"
"14.AFG3L2",0,0.921827273881612,0.344,0.077,0,"14","AFG3L2"
"14.CNTLN",0,2.84282052030556,0.299,0.033,0,"14","CNTLN"
"14.VKORC1",0,1.58513596078994,0.333,0.067,0,"14","VKORC1"
"14.USB1",0,0.925537883504524,0.361,0.095,0,"14","USB1"
"14.NSFL1C",0,0.775406722213672,0.385,0.119,0,"14","NSFL1C"
"14.MAP3K11",0,1.03457990828338,0.351,0.085,0,"14","MAP3K11"
"14.CS",0,1.10154000388462,0.344,0.078,0,"14","CS"
"14.OAS3",0,0.883911452782662,0.344,0.079,0,"14","OAS3"
"14.TMEM97",0,2.95467843257668,0.285,0.02,0,"14","TMEM97"
"14.FDPS",0,0.604271762772414,0.406,0.142,0,"14","FDPS"
"14.HSD17B4",0,1.53569864140645,0.326,0.062,0,"14","HSD17B4"
"14.NFKBIE",0,1.17894734318541,0.333,0.069,0,"14","NFKBIE"
"14.MYOF",0,2.36901527507928,0.306,0.042,0,"14","MYOF"
"14.IRAK3",0,2.01589215193898,0.302,0.038,0,"14","IRAK3"
"14.DHRS4L2",0,1.31096348594486,0.33,0.066,0,"14","DHRS4L2"
"14.RANGAP1",0,0.991243862976949,0.33,0.066,0,"14","RANGAP1"
"14.NADK",0,1.32832438825844,0.323,0.06,0,"14","NADK"
"14.CTBP1",0,0.877762405456126,0.337,0.074,0,"14","CTBP1"
"14.MCTP1",0,1.75736736488144,0.312,0.049,0,"14","MCTP1"
"14.PRRC2A",0,0.8703021070544,0.351,0.088,0,"14","PRRC2A"
"14.VTA1",0,1.10151338847373,0.34,0.077,0,"14","VTA1"
"14.DKC1",0,1.30578372312059,0.333,0.07,0,"14","DKC1"
"14.TSTA3",0,0.688206880669996,0.378,0.115,0,"14","TSTA3"
"14.TM9SF3",0,0.793960756557799,0.361,0.098,0,"14","TM9SF3"
"14.CREBL2",0,0.935721894985472,0.351,0.088,0,"14","CREBL2"
"14.HMGB1",0,1.36685304998541,0.972,0.709,0,"14","HMGB1"
"14.ERO1A",0,0.916906410232381,0.337,0.074,0,"14","ERO1A"
"14.COX16",0,0.552468565762405,0.392,0.129,0,"14","COX16"
"14.IFI27L1",0,1.8123506770938,0.316,0.053,0,"14","IFI27L1"
"14.CSE1L",0,1.41055656363406,0.302,0.039,0,"14","CSE1L"
"14.ACOT7",0,1.82947837790514,0.309,0.047,0,"14","ACOT7"
"14.MAP3K13",0,0.699417759306399,0.358,0.096,0,"14","MAP3K13"
"14.DOCK2",0,0.640979362629032,0.385,0.123,0,"14","DOCK2"
"14.SDS",0,2.21318711118005,0.309,0.047,0,"14","SDS"
"14.G6PC3",0,1.68497964916669,0.323,0.061,0,"14","G6PC3"
"14.MFSD12",0,1.44269086054148,0.323,0.061,0,"14","MFSD12"
"14.DNAJC10",0,0.638647801385475,0.354,0.093,0,"14","DNAJC10"
"14.ARPC2",0,0.824321131605056,0.955,0.694,0,"14","ARPC2"
"14.GLB1",0,1.1239859635127,0.347,0.086,0,"14","GLB1"
"14.ENOPH1",0,0.6214957376415,0.358,0.097,0,"14","ENOPH1"
"14.VEGFA",0,1.50488499459036,0.319,0.058,0,"14","VEGFA"
"14.OSTM1",0,0.776287055064052,0.347,0.086,0,"14","OSTM1"
"14.PARPBP",0,3.4036644895207,0.274,0.013,0,"14","PARPBP"
"14.TMEM205",0,0.64979018663176,0.389,0.128,0,"14","TMEM205"
"14.EBNA1BP2",0,1.00584528249653,0.344,0.083,0,"14","EBNA1BP2"
"14.UROD",0,1.26707581903103,0.344,0.083,0,"14","UROD"
"14.NSL1",0,0.614951282232744,0.365,0.105,0,"14","NSL1"
"14.HPSE",0,1.86713878785069,0.306,0.046,0,"14","HPSE"
"14.HERC5",0,0.66604329743264,0.361,0.101,0,"14","HERC5"
"14.MRPL22",0,0.677911646612637,0.375,0.115,0,"14","MRPL22"
"14.SIGMAR1",0,0.924047253301954,0.333,0.073,0,"14","SIGMAR1"
"14.TIMM9",0,0.742028913073744,0.351,0.091,0,"14","TIMM9"
"14.POLR3K",0,1.26512959674821,0.347,0.087,0,"14","POLR3K"
"14.RPA1",0,0.762903408960665,0.33,0.07,0,"14","RPA1"
"14.PHACTR4",0,0.940806898887183,0.333,0.074,0,"14","PHACTR4"
"14.DPYD",0,0.546249767012784,0.375,0.116,0,"14","DPYD"
"14.AIDA",0,1.26967903053766,0.34,0.081,0,"14","AIDA"
"14.ACAA1",0,0.501143689739068,0.396,0.137,0,"14","ACAA1"
"14.EIF2AK1",0,0.664429146412602,0.368,0.109,0,"14","EIF2AK1"
"14.HOOK3",0,0.606712856193394,0.375,0.116,0,"14","HOOK3"
"14.SLFN11",0,1.11462808542591,0.319,0.06,0,"14","SLFN11"
"14.GALNT1",0,1.30179592696393,0.33,0.071,0,"14","GALNT1"
"14.TCN2",0,2.09449233432697,0.323,0.064,0,"14","TCN2"
"14.NUP214",0,1.01209571198701,0.344,0.085,0,"14","NUP214"
"14.GLMP",0,1.13461296412506,0.347,0.089,0,"14","GLMP"
"14.TRIP12",0,0.503915466271548,0.358,0.1,0,"14","TRIP12"
"14.WIPI2",0,0.608316331865318,0.396,0.138,0,"14","WIPI2"
"14.HTATSF1",0,0.584135254900402,0.358,0.1,0,"14","HTATSF1"
"14.MRPL16",0,0.514070328231804,0.361,0.103,0,"14","MRPL16"
"14.CALHM2",0,0.725004336391566,0.337,0.079,0,"14","CALHM2"
"14.MPHOSPH6",0,0.939390751667617,0.333,0.075,0,"14","MPHOSPH6"
"14.MILR1",0,1.87341259684211,0.309,0.051,0,"14","MILR1"
"14.GBP4",0,0.770109111471747,0.396,0.139,0,"14","GBP4"
"14.RIF1",0,0.524323259194501,0.354,0.097,0,"14","RIF1"
"14.MND1",0,3.8476891785671,0.267,0.01,0,"14","MND1"
"14.WARS",0,0.74164642288181,0.385,0.128,0,"14","WARS"
"14.OAZ2",0,0.973473996407211,0.351,0.094,0,"14","OAZ2"
"14.WDR45B",0,0.845867939171575,0.351,0.094,0,"14","WDR45B"
"14.NRIP1",0,1.48486666900435,0.312,0.055,0,"14","NRIP1"
"14.MAP4",0,0.62738030273613,0.378,0.122,0,"14","MAP4"
"14.THOC3",0,0.700142289511127,0.34,0.084,0,"14","THOC3"
"14.IMPDH1",0,1.13157944574921,0.351,0.095,0,"14","IMPDH1"
"14.SDHD",0,1.03121921714725,0.368,0.112,0,"14","SDHD"
"14.SPNS1",0,0.752609126102414,0.351,0.095,0,"14","SPNS1"
"14.TMEM11",0,0.861596942222611,0.337,0.081,0,"14","TMEM11"
"14.SMARCA4",0,0.871664727459212,0.34,0.084,0,"14","SMARCA4"
"14.CLPTM1",0,0.572782521652788,0.368,0.112,0,"14","CLPTM1"
"14.RTCB",0,0.627915087242766,0.378,0.122,0,"14","RTCB"
"14.MRPL35",0,1.9125740311322,0.309,0.054,0,"14","MRPL35"
"14.QARS",0,0.990288297004006,0.337,0.082,0,"14","QARS"
"14.DTX3L",0,0.789604208653422,0.34,0.085,0,"14","DTX3L"
"14.RP2",0,1.73956474740278,0.302,0.047,0,"14","RP2"
"14.PGRMC1",0,0.506540494934187,0.347,0.092,0,"14","PGRMC1"
"14.CARD9",0,3.14173596163405,0.285,0.03,0,"14","CARD9"
"14.TRIM44",0,0.741480584704592,0.365,0.11,0,"14","TRIM44"
"14.TSPAN15",0,2.62302347615976,0.288,0.033,0,"14","TSPAN15"
"14.FGD4",0,2.25668410690746,0.302,0.047,0,"14","FGD4"
"14.MARCO",0,2.52437003069195,0.292,0.038,0,"14","MARCO"
"14.QDPR",0,1.1738993213139,0.319,0.065,0,"14","QDPR"
"14.BAG6",0,0.773864200197241,0.344,0.09,0,"14","BAG6"
"14.MRPS10",0,0.888622861126182,0.358,0.104,0,"14","MRPS10"
"14.EBP",0,0.82758027506307,0.344,0.09,0,"14","EBP"
"14.TGFBR1",0,1.50264063959231,0.312,0.058,0,"14","TGFBR1"
"14.ZFHX3",0,1.84749982015365,0.306,0.052,0,"14","ZFHX3"
"14.SNF8",0,0.673936010228698,0.361,0.107,0,"14","SNF8"
"14.HAUS1",0,1.32688545846297,0.326,0.072,0,"14","HAUS1"
"14.SCO2",0,0.89256723081339,0.358,0.104,0,"14","SCO2"
"14.LPGAT1",0,0.906082163927318,0.333,0.08,0,"14","LPGAT1"
"14.MERTK",0,2.00774528718982,0.299,0.046,0,"14","MERTK"
"14.PROSC",0,0.876433491936952,0.351,0.098,0,"14","PROSC"
"14.CHID1",0,0.843873678045824,0.368,0.115,0,"14","CHID1"
"14.MSRB2",0,2.39003553459837,0.299,0.046,0,"14","MSRB2"
"14.PSME3",0,0.801783331313078,0.34,0.087,0,"14","PSME3"
"14.MIS18A",0,2.36758730731961,0.278,0.025,0,"14","MIS18A"
"14.SLC39A7",0,1.08596099308179,0.333,0.081,0,"14","SLC39A7"
"14.TRIM14",0,0.742317866976965,0.337,0.085,0,"14","TRIM14"
"14.TOR1A",0,0.939159721965616,0.347,0.095,0,"14","TOR1A"
"14.ISCA2",0,0.63426910127472,0.351,0.099,0,"14","ISCA2"
"14.SIGLEC9",0,2.71716877616353,0.288,0.036,0,"14","SIGLEC9"
"14.KIF2C",0,4.07337595965183,0.26,0.009,0,"14","KIF2C"
"14.STX6",0,1.62223599562628,0.312,0.061,0,"14","STX6"
"14.TMEM18",0,0.52565030087104,0.347,0.096,0,"14","TMEM18"
"14.UBE2F",0,1.45968504585556,0.323,0.072,0,"14","UBE2F"
"14.TLR4",0,1.92842495332723,0.295,0.044,0,"14","TLR4"
"14.PHLDA2",0,0.524975341544648,0.347,0.096,0,"14","PHLDA2"
"14.UBE2Z",0,0.983989620850969,0.333,0.082,0,"14","UBE2Z"
"14.ICT1",0,1.33290099715152,0.326,0.075,0,"14","ICT1"
"14.PRKACA",0,1.89945995584662,0.292,0.041,0,"14","PRKACA"
"14.TFRC",0,0.511509665241558,0.375,0.125,0,"14","TFRC"
"14.PDLIM5",0,1.00330106444179,0.337,0.087,0,"14","PDLIM5"
"14.KIF4A",0,4.33825818164978,0.257,0.007,0,"14","KIF4A"
"14.CAPN1",0,0.812323951775457,0.361,0.111,0,"14","CAPN1"
"14.MESDC1",0,1.37610757510874,0.302,0.052,0,"14","MESDC1"
"14.TM6SF1",0,2.26137240951331,0.302,0.052,0,"14","TM6SF1"
"14.HNRNPL",0,0.504316943525774,0.368,0.118,0,"14","HNRNPL"
"14.RUVBL2",0,1.49657883345639,0.319,0.069,0,"14","RUVBL2"
"14.SEPN1",0,2.52708813883094,0.278,0.029,0,"14","SEPN1"
"14.CHEK1",0,3.13665779377989,0.267,0.018,0,"14","CHEK1"
"14.ITGB3BP",0,1.29032034829653,0.295,0.046,0,"14","ITGB3BP"
"14.MPZL1",0,1.61577917913899,0.302,0.053,0,"14","MPZL1"
"14.ANKH",0,0.862139546599803,0.333,0.084,0,"14","ANKH"
"14.SLC35B2",0,1.30368229123894,0.316,0.067,0,"14","SLC35B2"
"14.RCN1",0,1.59299521510353,0.316,0.067,0,"14","RCN1"
"14.SHTN1",0,1.70063771323028,0.302,0.053,0,"14","SHTN1"
"14.DUSP6",0,0.710571495885989,0.333,0.084,0,"14","DUSP6"
"14.MVB12A",0,0.911692869478476,0.33,0.081,0,"14","MVB12A"
"14.SCD",0,2.09359613967892,0.288,0.039,0,"14","SCD"
"14.MT1F",0,0.868760670673913,0.347,0.098,0,"14","MT1F"
"14.DDB2",0,0.524634614929063,0.34,0.092,0,"14","DDB2"
"14.MT1E",0,0.576654170750707,0.34,0.092,0,"14","MT1E"
"14.MB21D1",0,0.888903241537804,0.33,0.082,0,"14","MB21D1"
"14.EIF3B",0,1.08790490451015,0.309,0.061,0,"14","EIF3B"
"14.TP53I13",0,0.507430898177925,0.351,0.103,0,"14","TP53I13"
"14.ATP1B1",0,0.854309998444101,0.344,0.096,0,"14","ATP1B1"
"14.GPR137B",0,0.589658365829979,0.347,0.099,0,"14","GPR137B"
"14.SLC16A10",0,2.2766632229082,0.285,0.037,0,"14","SLC16A10"
"14.SPTLC2",0,0.913524156460031,0.333,0.086,0,"14","SPTLC2"
"14.CD276",0,2.56904698332361,0.281,0.034,0,"14","CD276"
"14.GDE1",0,0.78910812557078,0.34,0.093,0,"14","GDE1"
"14.PLBD2",0,1.8809726319873,0.299,0.052,0,"14","PLBD2"
"14.WDFY2",0,0.666007050543534,0.326,0.079,0,"14","WDFY2"
"14.RMDN3",0,1.24092348042285,0.326,0.079,0,"14","RMDN3"
"14.MYO1E",0,1.61229403010194,0.295,0.048,0,"14","MYO1E"
"14.TRAP1",0,1.40310747904294,0.302,0.055,0,"14","TRAP1"
"14.VAT1",0,1.3082896387741,0.326,0.079,0,"14","VAT1"
"14.CCDC18",0,1.739749644539,0.288,0.041,0,"14","CCDC18"
"14.ECM1",0,3.60336932313847,0.264,0.018,0,"14","ECM1"
"14.SEC22C",0,0.833241364800491,0.333,0.087,0,"14","SEC22C"
"14.SIL1",0,1.14572332778829,0.333,0.087,0,"14","SIL1"
"14.ETV6",0,0.818889586610265,0.34,0.094,0,"14","ETV6"
"14.EIF2AK4",0,1.11809987112139,0.333,0.087,0,"14","EIF2AK4"
"14.UBE2Q2",0,0.607763335718994,0.333,0.087,0,"14","UBE2Q2"
"14.HNRNPU-AS1",0,1.31273041991007,0.306,0.06,0,"14","HNRNPU-AS1"
"14.HLA-DOA",0,1.27670153879941,0.323,0.077,0,"14","HLA-DOA"
"14.TOR2A",0,1.19870637269923,0.316,0.07,0,"14","TOR2A"
"14.KIF23",0,3.57690347211645,0.257,0.011,0,"14","KIF23"
"14.THOC6",0,1.31571037694366,0.309,0.063,0,"14","THOC6"
"14.ASCL2",0,2.04797715463967,0.288,0.042,0,"14","ASCL2"
"14.CCL3L3",0,1.29499585096092,0.347,0.101,0,"14","CCL3L3"
"14.CHAF1A",0,2.45053623939971,0.271,0.026,0,"14","CHAF1A"
"14.PIGF",0,0.934150658097776,0.319,0.074,0,"14","PIGF"
"14.NIT2",0,0.660837992869605,0.33,0.085,0,"14","NIT2"
"14.MID1IP1",0,0.843200558835773,0.323,0.078,0,"14","MID1IP1"
"14.SIPA1",0,0.682184452099391,0.319,0.074,0,"14","SIPA1"
"14.ADGRE2",0,1.39467223360245,0.302,0.057,0,"14","ADGRE2"
"14.CYBRD1",0,2.71891438215563,0.271,0.027,0,"14","CYBRD1"
"14.UBA1",0,0.557486473371126,0.337,0.093,0,"14","UBA1"
"14.MANBA",0,0.584982794426413,0.347,0.103,0,"14","MANBA"
"14.LYRM2",0,0.515942108284901,0.347,0.103,0,"14","LYRM2"
"14.DCAF12",0,1.32107859447782,0.309,0.065,0,"14","DCAF12"
"14.WDR5",0,1.15676566850756,0.292,0.048,0,"14","WDR5"
"14.CPPED1",0,1.62003601513915,0.302,0.058,0,"14","CPPED1"
